#
# Transition date estimate for harvard
#
# Site: harvard
# Veg Type: DB
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2008
# Year max: 2020
# Final Processing Date: 2020-08-04
# Final Processing Time: 17:09:24
# Spline RMSE gcc_mean: 0.0033
# Spline RMSE gcc_50: 0.00314
# Spline RMSE gcc_75: 0.00353
# Spline RMSE gcc_90: 0.00428
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
harvard,DB,1000,falling,gcc_75,2019-10-21,2019-10-18,2019-10-12,2019-10-22,2019-10-19,2019-10-14,2019-10-19,2019-10-17,2019-10-11,0.38487,0.39938,0.42216,0.37988,0.45861
harvard,DB,1000,falling,gcc_75,2018-11-04,2018-10-31,2018-10-21,2018-11-05,2018-11-02,2018-10-24,2018-11-02,2018-10-28,2018-10-19,0.39031,0.40217,0.42221,0.38531,0.45836
harvard,DB,1000,falling,gcc_75,2017-11-02,2017-10-29,2017-10-22,2017-11-03,2017-10-30,2017-10-24,2017-10-31,2017-10-28,2017-10-20,0.38988,0.40186,0.42194,0.38214,0.46134
harvard,DB,1000,falling,gcc_75,2016-10-27,2016-10-24,2016-10-15,2016-10-28,2016-10-25,2016-10-17,2016-10-26,2016-10-22,2016-10-14,0.38646,0.39643,0.42137,0.37865,0.46023
harvard,DB,1000,falling,gcc_75,2015-10-27,2015-10-24,2015-10-17,2015-10-28,2015-10-25,2015-10-19,2015-10-25,2015-10-22,2015-10-16,0.38036,0.39353,0.41834,0.37593,0.45652
harvard,DB,1000,falling,gcc_75,2014-10-21,2014-10-17,2014-10-11,2014-10-22,2014-10-18,2014-10-13,2014-10-19,2014-10-15,2014-10-10,0.38251,0.39653,0.42062,0.37674,0.46333
harvard,DB,1000,falling,gcc_75,2013-10-17,2013-10-13,2013-10-05,2013-10-18,2013-10-14,2013-10-07,2013-10-15,2013-10-11,2013-10-02,0.38607,0.39774,0.41827,0.37951,0.45603
harvard,DB,1000,falling,gcc_75,2012-10-17,2012-10-14,2012-10-05,2012-10-18,2012-10-15,2012-10-07,2012-10-15,2012-10-12,2012-10-03,0.38262,0.39299,0.416,0.37762,0.45348
harvard,DB,1000,falling,gcc_75,2011-10-27,2011-10-22,2011-10-10,2011-10-28,2011-10-23,2011-10-13,2011-10-24,2011-10-19,2011-10-07,0.38567,0.3966,0.41691,0.37977,0.45383
harvard,DB,1000,falling,gcc_75,2010-10-17,2010-10-13,2010-10-05,2010-10-18,2010-10-14,2010-10-08,2010-10-15,2010-10-11,2010-10-04,0.3774,0.38947,0.4109,0.37103,0.44849
harvard,DB,1000,falling,gcc_75,2009-10-22,2009-10-19,2009-10-11,2009-10-23,2009-10-20,2009-10-13,2009-10-20,2009-10-18,2009-10-09,0.37405,0.38799,0.41037,0.3675,0.45138
harvard,DB,1000,falling,gcc_75,2008-10-24,2008-10-20,2008-10-13,2008-10-25,2008-10-21,2008-10-15,2008-10-22,2008-10-18,2008-10-12,0.36554,0.38027,0.40514,0.36123,0.44446
harvard,DB,1000,falling,gcc_50,2019-10-21,2019-10-18,2019-10-12,2019-10-22,2019-10-19,2019-10-14,2019-10-19,2019-10-17,2019-10-11,0.3822,0.39652,0.41796,0.37724,0.45497
harvard,DB,1000,falling,gcc_50,2018-11-04,2018-10-31,2018-10-23,2018-11-05,2018-11-01,2018-10-26,2018-11-02,2018-10-29,2018-10-22,0.37558,0.39079,0.41545,0.37133,0.455
harvard,DB,1000,falling,gcc_50,2017-11-02,2017-10-29,2017-10-22,2017-11-03,2017-10-30,2017-10-24,2017-10-31,2017-10-28,2017-10-20,0.38612,0.39805,0.41851,0.37878,0.45755
harvard,DB,1000,falling,gcc_50,2016-10-27,2016-10-23,2016-10-14,2016-10-28,2016-10-24,2016-10-17,2016-10-25,2016-10-21,2016-10-13,0.38133,0.39433,0.41792,0.37502,0.45622
harvard,DB,1000,falling,gcc_50,2015-10-25,2015-10-22,2015-10-16,2015-10-26,2015-10-23,2015-10-18,2015-10-23,2015-10-20,2015-10-15,0.3803,0.39188,0.41561,0.37594,0.4534
harvard,DB,1000,falling,gcc_50,2014-10-19,2014-10-16,2014-10-09,2014-10-20,2014-10-17,2014-10-11,2014-10-17,2014-10-14,2014-10-08,0.38343,0.39466,0.41818,0.37643,0.45748
harvard,DB,1000,falling,gcc_50,2013-10-17,2013-10-13,2013-10-04,2013-10-18,2013-10-14,2013-10-07,2013-10-15,2013-10-11,2013-10-02,0.38313,0.39448,0.41568,0.37673,0.45189
harvard,DB,1000,falling,gcc_50,2012-10-16,2012-10-13,2012-10-04,2012-10-17,2012-10-14,2012-10-07,2012-10-15,2012-10-11,2012-10-02,0.37942,0.38955,0.41096,0.37185,0.44792
harvard,DB,1000,falling,gcc_50,2011-10-27,2011-10-21,2011-10-10,2011-10-28,2011-10-23,2011-10-13,2011-10-24,2011-10-19,2011-10-08,0.38161,0.39396,0.4123,0.37614,0.44765
harvard,DB,1000,falling,gcc_50,2010-10-17,2010-10-13,2010-10-04,2010-10-19,2010-10-14,2010-10-07,2010-10-15,2010-10-11,2010-10-03,0.37419,0.38554,0.40677,0.36665,0.44407
harvard,DB,1000,falling,gcc_50,2009-10-22,2009-10-19,2009-10-10,2009-10-23,2009-10-20,2009-10-13,2009-10-20,2009-10-17,2009-10-09,0.37016,0.38328,0.40699,0.36404,0.44661
harvard,DB,1000,falling,gcc_50,2008-10-23,2008-10-20,2008-10-14,2008-10-24,2008-10-21,2008-10-15,2008-10-22,2008-10-18,2008-10-12,0.36558,0.37612,0.39853,0.35737,0.43965
harvard,DB,1000,falling,gcc_mean,2019-10-21,2019-10-19,2019-10-12,2019-10-22,2019-10-20,2019-10-14,2019-10-19,2019-10-17,2019-10-11,0.38158,0.39179,0.41837,0.37646,0.45396
harvard,DB,1000,falling,gcc_mean,2018-11-04,2018-10-31,2018-10-22,2018-11-05,2018-11-01,2018-10-24,2018-11-02,2018-10-29,2018-10-19,0.38213,0.39474,0.41546,0.37693,0.45364
harvard,DB,1000,falling,gcc_mean,2017-11-02,2017-10-29,2017-10-22,2017-11-03,2017-10-30,2017-10-24,2017-10-31,2017-10-28,2017-10-20,0.38581,0.39754,0.41741,0.37847,0.45631
harvard,DB,1000,falling,gcc_mean,2016-10-27,2016-10-23,2016-10-15,2016-10-28,2016-10-24,2016-10-17,2016-10-25,2016-10-21,2016-10-14,0.38089,0.39429,0.41586,0.37439,0.4554
harvard,DB,1000,falling,gcc_mean,2015-10-25,2015-10-22,2015-10-16,2015-10-26,2015-10-23,2015-10-18,2015-10-24,2015-10-20,2015-10-15,0.38188,0.39337,0.41529,0.37514,0.45223
harvard,DB,1000,falling,gcc_mean,2014-10-19,2014-10-16,2014-10-09,2014-10-20,2014-10-17,2014-10-11,2014-10-17,2014-10-14,2014-10-08,0.3829,0.39437,0.4185,0.37588,0.45669
harvard,DB,1000,falling,gcc_mean,2013-10-18,2013-10-13,2013-10-05,2013-10-19,2013-10-15,2013-10-07,2013-10-16,2013-10-11,2013-10-02,0.37969,0.39415,0.41358,0.37501,0.4519
harvard,DB,1000,falling,gcc_mean,2012-10-17,2012-10-13,2012-10-04,2012-10-18,2012-10-14,2012-10-07,2012-10-15,2012-10-11,2012-10-02,0.37687,0.39017,0.41031,0.37216,0.44655
harvard,DB,1000,falling,gcc_mean,2011-10-27,2011-10-22,2011-10-10,2011-10-28,2011-10-23,2011-10-14,2011-10-25,2011-10-19,2011-10-08,0.38139,0.39222,0.41161,0.37571,0.44561
harvard,DB,1000,falling,gcc_mean,2010-10-17,2010-10-13,2010-10-05,2010-10-19,2010-10-14,2010-10-07,2010-10-15,2010-10-12,2010-10-03,0.37363,0.38523,0.4055,0.3661,0.44312
harvard,DB,1000,falling,gcc_mean,2009-10-22,2009-10-19,2009-10-10,2009-10-23,2009-10-20,2009-10-13,2009-10-20,2009-10-17,2009-10-08,0.36934,0.38248,0.40549,0.36321,0.44512
harvard,DB,1000,falling,gcc_mean,2008-10-24,2008-10-20,2008-10-14,2008-10-25,2008-10-21,2008-10-16,2008-10-22,2008-10-18,2008-10-13,0.36076,0.37546,0.39859,0.3566,0.43688
