#
# Transition date estimate for harvardhemlock
#
# Site: harvardhemlock
# Veg Type: DB
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2020
# Final Processing Date: 2020-10-06
# Final Processing Time: 12:08:15
# Spline RMSE gcc_mean: 0.00203
# Spline RMSE gcc_50: 0.00273
# Spline RMSE gcc_75: 0.00257
# Spline RMSE gcc_90: 0.00214
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
harvardhemlock,DB,1000,falling,gcc_50,2019-10-25,2019-10-22,2019-10-14,2020-01-02,2020-01-02,2019-10-29,2019-10-17,2019-10-17,2019-10-12,0.3663,0.3716,0.38457,0.36225,0.40476
harvardhemlock,DB,1000,falling,gcc_50,2018-11-01,2018-10-29,2018-10-19,2018-11-02,2018-10-30,2018-10-24,2018-10-29,2018-10-26,2018-09-15,0.36391,0.36965,0.37904,0.3622,0.39581
harvardhemlock,DB,1000,falling,gcc_50,2017-11-04,2017-11-01,2017-10-25,2017-11-06,2017-11-02,2017-10-28,2017-11-01,2017-10-29,2017-10-23,0.36372,0.36874,0.37955,0.36132,0.39689
harvardhemlock,DB,1000,falling,gcc_50,2016-11-01,2016-10-29,2016-10-20,2016-11-02,2016-10-31,2016-10-24,2016-10-30,2016-10-27,2016-10-18,0.36256,0.3692,0.37912,0.36017,0.39639
harvardhemlock,DB,1000,falling,gcc_50,2015-10-27,2015-10-24,2015-10-19,2015-10-29,2015-10-26,2015-10-21,2015-10-24,2015-10-22,2015-10-17,0.36214,0.36722,0.37649,0.35954,0.39235
harvardhemlock,DB,1000,falling,gcc_50,2014-10-23,2014-10-19,2014-10-12,2014-10-25,2014-10-21,2014-10-15,2014-10-20,2014-10-17,2014-10-09,0.36558,0.37111,0.38087,0.36242,0.39863
harvardhemlock,DB,1000,falling,gcc_50,2013-10-20,2013-10-17,2013-10-06,2013-10-23,2013-10-19,2013-10-11,2013-10-17,2013-10-13,2013-10-02,0.36523,0.36913,0.37928,0.36192,0.39587
harvardhemlock,DB,1000,falling,gcc_50,2012-10-21,2012-10-19,2012-10-15,2012-10-22,2012-10-20,2012-10-16,2012-10-19,2012-10-17,2012-09-16,0.35912,0.36459,0.38362,0.35533,0.40179
harvardhemlock,DB,1000,falling,gcc_50,2011-10-31,2011-10-25,2011-10-11,2011-11-03,2011-10-29,2011-10-17,2011-10-27,2011-10-19,2011-09-25,0.37077,0.37545,0.38372,0.36786,0.39923
harvardhemlock,DB,1000,falling,gcc_mean,2019-10-27,2019-10-23,2019-10-16,2020-01-02,2020-01-02,2019-11-01,2019-10-17,2019-10-17,2019-10-14,0.36539,0.36986,0.38246,0.36166,0.40124
harvardhemlock,DB,1000,falling,gcc_mean,2018-11-01,2018-10-29,2018-10-21,2018-11-02,2018-10-30,2018-10-25,2018-10-30,2018-10-27,2018-10-10,0.3648,0.37025,0.37843,0.36317,0.39324
harvardhemlock,DB,1000,falling,gcc_mean,2017-11-04,2017-11-01,2017-10-26,2017-11-06,2017-11-02,2017-10-28,2017-11-02,2017-10-30,2017-10-24,0.36504,0.36987,0.37867,0.36251,0.39477
harvardhemlock,DB,1000,falling,gcc_mean,2016-11-01,2016-10-30,2016-10-22,2016-11-02,2016-10-31,2016-10-25,2016-10-30,2016-10-28,2016-10-20,0.36277,0.3674,0.37728,0.36038,0.39377
harvardhemlock,DB,1000,falling,gcc_mean,2015-10-27,2015-10-24,2015-10-18,2015-10-28,2015-10-25,2015-10-21,2015-10-25,2015-10-22,2015-10-17,0.36291,0.36804,0.37868,0.36026,0.39468
harvardhemlock,DB,1000,falling,gcc_mean,2014-10-25,2014-10-21,2014-10-14,2014-10-27,2014-10-22,2014-10-16,2014-10-22,2014-10-18,2014-10-12,0.36323,0.36865,0.37855,0.36052,0.39585
harvardhemlock,DB,1000,falling,gcc_mean,2013-10-21,2013-10-17,2013-10-07,2013-10-23,2013-10-19,2013-10-11,2013-10-18,2013-10-15,2013-10-04,0.36422,0.36925,0.37837,0.3612,0.39452
harvardhemlock,DB,1000,falling,gcc_mean,2012-10-21,2012-10-19,2012-10-16,2012-10-22,2012-10-20,2012-10-17,2012-10-19,2012-10-17,2012-10-12,0.35886,0.3643,0.37782,0.35517,0.39936
harvardhemlock,DB,1000,falling,gcc_mean,2011-11-02,2011-10-29,2011-10-16,2011-11-04,2011-10-31,2011-10-19,2011-10-30,2011-10-25,2011-10-12,0.3688,0.37338,0.38108,0.36646,0.3955
